logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 K562_Rep1_K562_batch1 K562_Rep2_K562_batch1
3.18455073789121 7.44578265825316 1.22345314903181e-33 ENSG00000175756.13 1.50301219358558e-29 25 29 454 245
4.57073635616395 6.23971092427177 1.26032495222246e-33 ENSG00000213860.4 1.54830920380529e-29 4 5 203 107
5.76787516987531 5.90724902959281 1.45811496626925e-33 ENSG00000176170.13 1.79129423606177e-29 1 2 164 84
4.43708983848396 6.49987651848352 1.61845087399159e-33 ENSG00000099899.14 1.98826689869866e-29 6 6 207 155
9.77488937016239 5.93363683957771 2.06124485621468e-33 ENSG00000277726.4 2.53223930585973e-29 0 0 135 112
9.71893363160884 5.89597584360707 2.09010668862389e-33 ENSG00000161939.19 2.56769606697445e-29 0 0 177 76
9.40367783126625 5.5966667966214 2.2599429804605e-33 ENSG00000281348.1 2.77633995149572e-29 0 0 130 69
-3.79170413834552 6.21072151644708 2.30317037532067e-33 ENSG00000247828.7 2.82944480608144e-29 114 115 15 8
6.21510094645537 7.0008101351062 2.48299793792893e-33 ENSG00000255292.8 3.05036296674569e-29 3 2 439 141
-3.1785620717048 9.14000753445664 2.48454449867891e-33 ENSG00000088986.10 3.05226291662704e-29 857 802 180 83
4.75451258649811 6.67063211531193 2.83986645948063e-33 ENSG00000148334.14 3.48877594547195e-29 5 6 221 187
-3.36851829016847 9.60711071252943 2.94108332976455e-33 ENSG00000169976.6 3.61312087061575e-29 1151 1165 224 100
9.46466349796908 5.65122735503714 3.29113794915696e-33 ENSG00000129932.8 4.04316297053932e-29 0 0 119 84
5.2711639431389 6.10813267025758 4.02168755187068e-33 ENSG00000131165.14 4.94064315747313e-29 2 3 196 92
-9.23397259805095 5.22583919473394 4.35012639855961e-33 ENSG00000259494.1 5.34413028063048e-29 63 62 0 0
4.43035599710972 6.2522772810315 4.68248802594391e-33 ENSG00000163956.11 5.7524365398721e-29 5 5 205 107
-9.30944595262038 5.3008787660977 4.95487895022836e-33 ENSG00000150867.13 6.08706879035555e-29 74 58 0 0
-4.94941739592963 5.61966640368935 5.30518007978508e-33 ENSG00000162595.6 6.51741372801598e-29 76 83 6 1
-4.58610189504667 10.8536400857403 6.47582262899194e-33 ENSG00000274274.1 7.9555480997166e-29 2761 3007 277 85
3.23286362796065 7.3253179057269 7.40408184308019e-33 ENSG00000102178.12 9.09591454422401e-29 20 28 403 235
3.87739024991941 6.88335426941164 8.36078796539819e-33 ENSG00000148248.13 1.02712280154917e-28 11 12 336 155
6.88714867853244 5.62344322217244 9.19694394030914e-33 ENSG00000159069.13 1.12984456306698e-28 1 0 121 78
5.73929849816471 5.87868595318737 1.05002213492674e-32 ENSG00000161036.12 1.2899521927575e-28 1 2 140 97
-3.12779292516938 7.59456100581059 1.12340502091249e-32 ENSG00000037241.7 1.380103068191e-28 273 296 65 28
-9.26554202560217 5.25725910374508 1.16322344006104e-32 ENSG00000259865.1 1.42901999611499e-28 71 57 0 0
4.84284998941509 6.15574068380924 1.17864001071408e-32 ENSG00000182054.9 1.44795925316224e-28 3 4 198 97
-9.2091867297603 5.20135292879529 1.57325675034767e-32 ENSG00000076053.10 1.93274591780211e-28 66 57 0 0
6.05693645591991 6.18148665336042 2.00782068128234e-32 ENSG00000243449.6 2.46660770695536e-28 1 2 219 91
-3.64823049827528 8.96038187681084 2.07488865503442e-32 ENSG00000279669.1 2.54900071270979e-28 684 818 126 49
-2.92721869825795 8.13977694970293 2.13927448310328e-32 ENSG00000269893.6 2.62809870249238e-28 389 425 97 54
-3.06886690985711 7.50645552982978 2.65090760166119e-32 ENSG00000217555.12 3.25663998864077e-28 250 282 56 33
-2.87351029931649 7.36258212659234 2.66171053995805e-32 ENSG00000110200.8 3.26991139833847e-28 253 223 58 33
-3.10865195555176 8.90375253278922 2.78188884086202e-32 ENSG00000167863.11 3.41755044099899e-28 664 734 153 78
4.58508758508886 6.0957194405678 2.94007437370809e-32 ENSG00000182196.13 3.61188136810039e-28 4 4 183 96
4.57074731448675 6.24078054784524 3.80521058055529e-32 ENSG00000100116.16 4.67470119821218e-28 4 5 209 103
-9.22347264858819 5.21533044118955 4.03921416298035e-32 ENSG00000268447.5 4.96217459922136e-28 60 64 0 0
3.45107101411093 6.76917411498581 4.41445075590218e-32 ENSG00000127564.16 5.42315275362583e-28 14 14 279 156
4.88581179673186 5.98946921190654 4.48440007386697e-32 ENSG00000099956.19 5.50908549074558e-28 3 3 154 101
9.85207429026012 6.00187612009545 5.49489041991869e-32 ENSG00000160072.19 6.75047288087011e-28 0 0 136 122
4.23875762396362 6.42738638806773 5.67769787780136e-32 ENSG00000114867.20 6.97505184287897e-28 7 6 197 145
9.27330262717616 5.47585802904216 6.24107292810493e-32 ENSG00000103426.12 7.66715809217691e-28 0 0 116 65
-3.07540459396783 7.34567779859143 6.93553732037442e-32 ENSG00000143314.12 8.52030759807998e-28 225 252 53 27
-3.72219632731265 7.42277616024346 6.94819201781295e-32 ENSG00000164258.11 8.53585389388321e-28 246 279 46 12
-3.82342355991451 6.04727164485574 7.72048741094432e-32 ENSG00000185222.9 9.4846187843451e-28 109 96 12 8
-3.04120636813307 7.88183746661762 9.02367600285612e-32 ENSG00000090263.15 1.10855859695087e-27 335 354 84 36
4.43804580651049 6.50789779524218 9.3658742608075e-32 ENSG00000104886.11 1.1505976529402e-27 6 6 265 117
10.0251151004377 6.19152740102194 9.51656918248737e-32 ENSG00000285589.1 1.16911052406857e-27 0 0 236 84
9.3255065971596 5.52345141314183 9.6909078118229e-32 ENSG00000064961.18 1.19052802468244e-27 0 0 110 75
9.25164462380346 5.45611589421976 1.21736724378828e-31 ENSG00000109736.14 1.49553565899391e-27 0 0 109 68
3.25440696604673 6.94289551691832 1.25748973799147e-31 ENSG00000184900.15 1.54482614312252e-27 17 19 311 176
-2.84886801929324 7.81198721600438 1.3557134878427e-31 ENSG00000113732.8 1.66549401981476e-27 317 329 84 43
-3.39971690801553 8.40460693487707 1.51692621157935e-31 ENSG00000158639.12 1.86354385092523e-27 486 526 103 37
4.14489886177835 6.86569811803116 1.85165950693269e-31 ENSG00000167965.17 2.27476370426681e-27 10 9 348 146
-2.94935745035967 8.06128426296315 2.25933101548853e-31 ENSG00000171453.18 2.77558815252766e-27 394 381 101 43
9.23256140146698 5.43828740490134 2.56735608941261e-31 ENSG00000285779.1 3.15399695584339e-27 0 0 113 63
-3.63237172315387 6.58332457726834 2.68096394495087e-31 ENSG00000223609.9 3.29356420637215e-27 157 138 28 6
3.46371952930562 7.74785343750253 3.15708637157496e-31 ENSG00000167792.12 3.87848060747983e-27 26 30 628 274
5.84300224334983 6.3325430505182 3.17086429191898e-31 ENSG00000185122.10 3.89540678262247e-27 2 2 169 154
-2.82396874203374 8.45512007619737 4.01251708800992e-31 ENSG00000085231.13 4.92937724262019e-27 508 497 135 67
3.42236206198482 6.64126021771838 4.25099313519792e-31 ENSG00000283228.1 5.22234506659064e-27 14 12 248 146
-3.09776054631887 8.42425526621569 4.40402532301211e-31 ENSG00000120699.12 5.41034510932038e-27 501 505 121 49
-9.1245353904546 5.11782604617058 4.55375213091521e-31 ENSG00000147419.17 5.59428449282933e-27 63 53 0 0
5.17607986043649 6.95179851975339 4.69684572181301e-31 ENSG00000179271.2 5.77007496924728e-27 5 5 408 141
3.32517334221365 6.88401967737363 6.95758217723247e-31 ENSG00000132002.7 8.54738970473009e-27 16 17 276 185
4.10652322727156 7.49419737696917 7.25105799503046e-31 ENSG00000165280.15 8.90792474689492e-27 16 15 370 344
-3.54022513920757 6.41296642327197 7.36794857216263e-31 ENSG00000083457.11 9.05152482090179e-27 122 137 19 12
4.5830018366855 6.09149660989636 1.07860838514838e-30 ENSG00000196923.13 1.32507040115478e-26 4 4 158 113
-9.0743867916544 5.06844923537166 1.08280349881577e-30 ENSG00000088356.5 1.33022409829518e-26 60 52 0 0
-9.13999519586984 5.13289141700707 1.24911182243389e-30 ENSG00000261448.1 1.53453387386004e-26 56 61 0 0
9.2251182728636 5.43146080106818 1.38762566086952e-30 ENSG00000262526.2 1.70469812437821e-26 0 0 104 69
3.6387751927992 6.83735409253255 1.49014498440665e-30 ENSG00000124702.17 1.83064311334357e-26 12 14 319 150
3.25533662197669 6.78039316170315 1.51477878142731e-30 ENSG00000079616.12 1.86090573298345e-26 16 16 267 163
-9.34955078286025 5.33903830666247 1.61657620797743e-30 ENSG00000217930.7 1.98596387150027e-26 59 76 0 0
-3.57011041231555 6.53940511126123 1.84505038913635e-30 ENSG00000219200.11 2.266644403054e-26 134 150 26 8
-3.29218917723033 7.05360132647204 2.17822165632178e-30 ENSG00000119048.7 2.67594530479131e-26 207 189 27 28
-2.72658736071026 8.48229034528779 2.22866776502665e-30 ENSG00000122644.12 2.73791834933523e-26 542 474 132 82
6.14568433471585 5.75277538971163 2.33296687619172e-30 ENSG00000128309.16 2.86604980740153e-26 1 1 151 72
3.15636626260707 7.03536873375138 2.64722686516574e-30 ENSG00000179918.18 3.25211820385611e-26 22 19 341 180
3.82965977398972 6.57206778999291 2.95120861870421e-30 ENSG00000141753.6 3.62555978807812e-26 11 8 215 159
3.64588053741972 6.84307360150014 3.3344001673918e-30 ENSG00000151729.10 4.09631060564082e-26 13 13 323 149
9.31040956922149 5.51215966234656 3.56224152152887e-30 ENSG00000285330.1 4.37621370919822e-26 0 0 127 61
6.00392577695748 5.61996664372001 3.74474865331319e-30 ENSG00000183048.11 4.60042372059525e-26 1 1 119 78
-9.07351077467252 5.06767068552304 5.16765335356599e-30 ENSG00000146963.17 6.34846214485582e-26 62 50 0 0
2.90667652439353 7.95025594654053 5.33377787427774e-30 ENSG00000169230.9 6.55254611855021e-26 45 47 658 331
-3.37671243930531 6.25778872270771 5.52677400198069e-30 ENSG00000246067.7 6.78964186143328e-26 119 112 20 11
3.70235413339667 8.27879554766087 6.80429807128936e-30 ENSG00000128228.4 8.35908018057898e-26 34 36 982 371
4.69344335459652 6.01964478870544 6.85714455500171e-30 ENSG00000053371.12 8.42400208581961e-26 3 4 179 87
4.03629975245872 6.43863275743551 6.87304549076688e-30 ENSG00000115234.10 8.44353638540711e-26 7 8 196 146
-3.23717162386186 6.86891467154136 7.56138436951161e-30 ENSG00000148950.10 9.28916069794502e-26 163 184 29 22
6.94241862208731 5.66930858923306 9.55408870117998e-30 ENSG00000160633.12 1.17371979693996e-25 1 0 114 89
-2.93260850272472 7.2830379026394 1.01549743571981e-29 ENSG00000178449.8 1.24753859978179e-25 216 236 57 27
4.9161457739632 5.78068572670042 1.1012469810381e-29 ENSG00000167508.11 1.35288191620531e-25 2 3 137 83
4.25743062616733 6.09600226944906 1.2607996787975e-29 ENSG00000011485.14 1.54889240540273e-25 5 5 183 94
-2.67959921301065 7.47991943278081 1.27109721980706e-29 ENSG00000005187.11 1.56154293453297e-25 271 236 71 40
9.10465362084077 5.3211327713648 1.30641812542571e-29 ENSG00000261553.5 1.60493466708549e-25 0 0 99 61
9.16025734941488 5.3718835383058 1.41059045420881e-29 ENSG00000114631.10 1.73291037299552e-25 0 0 110 58
-3.30470445177753 8.96867705660103 1.42446510788864e-29 ENSG00000184752.12 1.74995538504119e-25 737 748 160 60
4.31179745250161 6.78782619385329 1.44064884310675e-29 ENSG00000127837.9 1.76983710375664e-25 7 9 339 133
3.80136175816258 9.76660060621726 1.54435553024323e-29 ENSG00000197061.4 1.8972407689038e-25 89 98 2822 1058
3.83122781193125 6.65080514194535 1.70174227323223e-29 ENSG00000162191.13 2.0905903826658e-25 10 10 287 128
4.71334240094272 5.83314675229195 1.78174119577179e-29 ENSG00000164867.10 2.18886905900565e-25 3 3 139 88
-9.08554610886534 5.07968545532963 1.93589821264942e-29 ENSG00000058673.16 2.37825095423981e-25 64 49 0 0
3.58756643044368 6.83607855407959 2.86605539789405e-29 ENSG00000099783.11 3.52094905631284e-25 15 12 253 193
3.7903076135096 6.6799826633595 2.92307464922929e-29 ENSG00000122140.10 3.59099720657819e-25 11 10 292 131
6.41698525847225 6.48948918147981 2.98791422698675e-29 ENSG00000167513.8 3.67065262785322e-25 2 1 172 186
-2.88804097539881 8.10446584404973 3.04110124062891e-29 ENSG00000103121.8 3.73599287411261e-25 373 419 104 49
-2.88303266767614 6.95115165645843 3.32189156531802e-29 ENSG00000147586.9 4.08094378799319e-25 176 182 43 25
4.76163528036969 5.8760146658329 3.40441517074644e-29 ENSG00000103254.9 4.182324037262e-25 3 3 138 95
-3.03315784190307 6.65941313635282 3.82186693437642e-29 ENSG00000164182.10 4.69516352888144e-25 148 149 34 17
9.17981289663554 5.39061636048975 4.06187938974238e-29 ENSG00000264058.2 4.99001883029852e-25 0 0 114 57
2.87719483768847 7.57934412386272 4.63794795194658e-29 ENSG00000106615.9 5.69771905896637e-25 36 36 502 255
-3.03450611106658 6.71216780385941 5.09989107142714e-29 ENSG00000143119.13 6.26521618124825e-25 151 157 36 17
-8.9542833860917 4.95073148501838 5.19206263344442e-29 ENSG00000272779.1 6.37844894518647e-25 54 49 0 0
9.07621467940828 5.29451040237634 6.31928257631906e-29 ENSG00000170638.9 7.76323864500796e-25 0 0 102 56
-2.62140713338086 7.66849735661817 6.56552951004655e-29 ENSG00000174695.9 8.06575300309218e-25 289 284 84 47
4.36725712393837 6.19831838535861 7.99100226054073e-29 ENSG00000101220.17 9.81694627707429e-25 5 5 209 94
3.78205969747573 6.80037653725327 9.85696939868617e-29 ENSG00000117318.8 1.2109286906286e-24 10 13 323 140
-3.30342865253432 8.3905495423009 1.06069400430741e-28 ENSG00000171421.12 1.30306258429165e-24 476 520 110 38
3.72145593696976 7.9839109655145 1.27294367375604e-28 ENSG00000099817.11 1.5638113032093e-24 26 30 800 299
-3.00295955881782 6.62741083528726 1.33010192878971e-28 ENSG00000155329.11 1.63403021951815e-24 145 145 35 16
-3.55247425602971 5.9768833467338 1.40317663767916e-28 ENSG00000277075.2 1.72380249938884e-24 104 89 17 6
9.02831439033345 5.2511159326116 1.40328748574573e-28 ENSG00000171223.5 1.72393867623863e-24 0 0 95 57
2.92639234518632 7.24407257980587 1.41052267958624e-28 ENSG00000136240.9 1.7328271118717e-24 29 26 394 203
-3.97051669431783 5.65823568002966 1.53514416108656e-28 ENSG00000160563.13 1.88592460189484e-24 78 80 11 3
-3.13738313047938 6.42957031616437 1.5485293319319e-28 ENSG00000167286.9 1.90236828427834e-24 130 126 29 12
-2.80332856602488 7.57507559959251 1.6433397360765e-28 ENSG00000185088.13 2.01884286576997e-24 258 288 74 37
-2.8585120192336 9.57071719805095 1.80601572738237e-28 ENSG00000124802.11 2.21869032108924e-24 1076 1099 278 148
9.77757871240237 5.92379227143607 1.88916999969516e-28 ENSG00000070423.17 2.3208453446255e-24 0 0 119 122
-2.94084034352254 9.54502501905939 2.03225970912502e-28 ENSG00000140988.15 2.49663105266008e-24 1017 1131 257 140
-4.50133661748581 5.3966915701902 2.20912437782138e-28 ENSG00000280018.3 2.71390929815356e-24 68 66 4 4
3.82389072858324 6.15791589625664 2.28914438986725e-28 ENSG00000095906.16 2.81221388295191e-24 7 7 187 98
-8.91151849618092 4.90895399676519 2.39557088842697e-28 ENSG00000110429.13 2.94295883643254e-24 53 47 0 0
-8.98024518658706 4.9762375402322 2.40962462553956e-28 ENSG00000272468.1 2.96022385247535e-24 59 46 0 0
4.78371334457496 5.89917490778952 2.62760980092282e-28 ENSG00000185838.13 3.22801864043369e-24 3 3 165 79
2.66121016233991 7.79804801915002 2.68544656007135e-28 ENSG00000205937.11 3.29907109904765e-24 48 48 550 309
4.34659821311514 5.88003450338086 2.70711111190713e-28 ENSG00000184207.8 3.32568600097791e-24 4 4 154 82
3.24473831811572 9.13823785328901 2.95761446016136e-28 ENSG00000132507.17 3.63342936430823e-24 83 89 1675 713
4.35399607012497 5.88602051083811 3.13301699738127e-28 ENSG00000184428.12 3.84891138128289e-24 4 4 140 93
3.95825579865296 6.61251466176058 3.1739811469377e-28 ENSG00000204394.12 3.89923583901296e-24 9 9 210 173
-8.95304122102711 4.94953003710673 3.17883931685155e-28 ENSG00000255302.4 3.90520410075213e-24 57 46 0 0
9.01489520152204 5.23849911435399 3.41524274648124e-28 ENSG00000258984.5 4.1956257140522e-24 0 0 96 55
9.01104549090217 5.23548459042063 3.4696726281965e-28 ENSG00000213347.10 4.2624928237394e-24 0 0 93 57
-3.1314358695712 10.2051329588925 3.83096035732765e-28 ENSG00000090266.12 4.70633479897702e-24 1641 1800 386 181
-3.27347096223066 6.16443072849229 5.30112716322492e-28 ENSG00000119640.8 6.51243472002182e-24 110 105 20 11
5.0610453191695 5.90723183621436 5.60488487000794e-28 ENSG00000167775.10 6.88560106280475e-24 2 3 132 105
-8.88241800852769 4.88059022075213 6.1635321117506e-28 ENSG00000179818.13 7.57189919928561e-24 52 46 0 0
-8.95251775889437 4.94912961691953 6.33256257561366e-28 ENSG00000173575.20 7.77955312414138e-24 58 45 0 0
2.85014655148256 7.04586328472954 6.82440991552868e-28 ENSG00000140157.14 8.38378758122698e-24 26 24 323 186
-2.79991075372694 7.17377304287092 6.86587931885392e-28 ENSG00000102007.10 8.43473274321204e-24 221 195 60 25
4.73732321327954 6.40159182986384 7.0674405467809e-28 ENSG00000105364.13 8.68235071172034e-24 4 5 260 100
-8.86819811769492 4.86681984345581 8.16861937207994e-28 ENSG00000169609.13 1.00351488986002e-23 50 47 0 0
3.76955426579713 6.10929108227022 9.78847886002373e-28 ENSG00000130340.15 1.20251462795392e-23 7 7 172 100
8.99617868328309 5.22209132858755 1.0157771087227e-27 ENSG00000070413.19 1.24788217806584e-23 0 0 90 58
3.96698478827689 7.33820867421321 1.04465189433989e-27 ENSG00000143774.16 1.28335485219655e-23 14 16 515 186
-2.80454083096759 6.88704395268103 1.37639474960576e-27 ENSG00000183077.15 1.69090094989067e-23 168 172 42 26
-9.01933854454369 5.01502798505402 1.38514146859977e-27 ENSG00000158769.17 1.70164629417482e-23 63 45 0 0
4.04247692540009 6.03064613731437 1.58742937003637e-27 ENSG00000105671.11 1.95015698108968e-23 5 6 173 89
4.10626181009817 6.08544771793652 1.61679845775062e-27 ENSG00000183751.14 1.98623690534664e-23 5 6 155 111
2.87780755306326 7.01224558805346 1.74160154724392e-27 ENSG00000001036.13 2.13955750078916e-23 26 22 322 178
-3.20946008103834 8.70833098784622 1.8150095934781e-27 ENSG00000129235.10 2.22973928558785e-23 580 651 142 53
-3.29274244615728 7.79012352337093 1.87632076139221e-27 ENSG00000162385.10 2.30506005537033e-23 348 313 77 22
2.95080854585556 7.54210032959819 1.90537279071936e-27 ENSG00000159346.12 2.34075047339873e-23 35 32 510 238
2.95866987666984 7.30157052977954 1.98417313663421e-27 ENSG00000136270.13 2.43755669835513e-23 24 32 413 211
-2.98141246317309 7.82067193823916 2.10529319073692e-27 ENSG00000170855.3 2.58635268482031e-23 323 335 89 32
-8.89595393717593 4.89382424895914 2.28531142148695e-27 ENSG00000153015.15 2.80750508129672e-23 55 44 0 0
-2.61384813269072 8.24191435203766 2.36970129010104e-27 ENSG00000185420.18 2.91117803488912e-23 419 431 133 65
3.45391635306957 6.95958001507276 2.42381538059258e-27 ENSG00000069482.6 2.97765719505798e-23 16 16 358 154
-3.20611290599271 7.02642553164439 2.44434924113476e-27 ENSG00000163156.11 3.00288304273406e-23 205 184 48 13
2.98259191298037 7.15788572083413 2.60460517930392e-27 ENSG00000004142.11 3.19975746277487e-23 27 23 318 227
-2.6130319457037 7.40261291606969 2.68743821968299e-27 ENSG00000245910.8 3.30151785288056e-23 233 243 68 41
4.62684694661397 6.28152759979621 3.10462584742498e-27 ENSG00000147813.15 3.81403285356159e-23 4 5 163 143
-3.77397068080753 11.5876161369926 3.72729413314211e-27 ENSG00000241468.7 4.57898084256508e-23 4744 4580 756 262
5.03858009420142 5.6053585484027 3.87765938887818e-27 ENSG00000108106.13 4.76370455923684e-23 2 2 130 66
8.92963415007499 5.1609793594778 4.16170556235995e-27 ENSG00000258388.7 5.1126552833592e-23 0 0 89 53
5.08682720338172 5.92882647954475 4.26100288906874e-27 ENSG00000185803.9 5.23464204922095e-23 2 3 131 109
5.14463845724055 6.44487507899894 4.36528049558528e-27 ENSG00000250151.9 5.36274708882652e-23 4 3 281 97
3.87863290200047 6.20843486685023 4.45256544168242e-27 ENSG00000149781.12 5.46997664510685e-23 7 7 203 96
9.15917423167229 5.3745496285573 4.75850735193873e-27 ENSG00000283496.1 5.84582628185673e-23 0 0 117 53
6.49552500980942 6.60775293908348 4.95387476572725e-27 ENSG00000257529.5 6.08583514969592e-23 1 2 341 98
4.68441927365474 5.80527195664568 5.00809024776313e-27 ENSG00000175634.14 6.152438869377e-23 3 3 128 92
