AL035701.1,FALSE
AL050331.1,TRUE
AL050341.2,TRUE
AL078581.1,FALSE
AL080250.1,TRUE
AL080276.2,TRUE
AL080317.1,FALSE
AL096678.1,TRUE
AL096799.1,TRUE
AL109615.3,TRUE
AL109811.3,TRUE
AL109918.1,TRUE
AL117336.2,FALSE
AL117381.1,FALSE
AL118516.1,TRUE
AL121574.1,TRUE
AL121601.1,FALSE
AL121658.1,FALSE
AL121944.1,FALSE
AL121983.2,FALSE
AL121985.1,FALSE
AL122020.1,FALSE
AL132780.3,FALSE
AL133215.2,TRUE
AL133338.1,TRUE
AL133342.1,FALSE
AL133352.1,FALSE
AL133353.2,TRUE
AL133410.1,TRUE
AL133453.1,FALSE
AL133485.1,TRUE
AL135818.1,TRUE
AL135905.2,TRUE
AL136038.5,FALSE
AL136126.1,TRUE
AL136295.1,TRUE
AL136295.2,FALSE
AL136295.6,FALSE
AL136295.7,FALSE
AL136304.1,TRUE
AL137058.2,TRUE
AL137802.2,TRUE
AL138478.1,FALSE
AL138787.2,FALSE
AL139082.2,TRUE
AL139089.1,FALSE
AL139095.2,TRUE
AL139099.1,FALSE
AL139125.1,TRUE
AL139246.3,TRUE
AL139260.1,FALSE
AL139317.3,FALSE
AL139327.2,FALSE
AL139352.1,FALSE
AL157392.3,TRUE
AL157394.1,FALSE
AL157402.1,TRUE
AL158152.1,TRUE
AL158206.1,TRUE
AL160290.2,TRUE
AL160314.2,FALSE
AL161457.2,FALSE
AL162231.1,TRUE
AL162258.1,TRUE
AL162411.1,TRUE
AL352979.2,FALSE
AL353622.1,TRUE
AL353763.2,FALSE
AL354696.1,FALSE
AL354696.2,TRUE
AL354707.1,TRUE
AL354718.1,FALSE
AL354740.1,TRUE
AL354798.1,FALSE
AL354872.2,FALSE
AL354892.2,FALSE
AL354920.1,TRUE
AL355076.2,FALSE
AL355338.1,TRUE
AL355353.1,FALSE
AL355472.1,TRUE
AL355488.1,FALSE
AL355816.2,TRUE
AL356056.1,FALSE
AL356234.2,TRUE
AL356417.1,TRUE
AL356432.3,FALSE
AL356481.1,FALSE
AL356599.1,FALSE
AL357060.1,TRUE
AL357140.2,TRUE
AL358472.2,TRUE
AL358781.1,FALSE
AL359397.1,TRUE
AL359397.2,FALSE
AL359513.1,FALSE
AL359762.1,TRUE
AL359915.2,TRUE
AL359921.2,FALSE
AL359976.1,FALSE
AL365205.1,FALSE
AL365273.1,FALSE
AL365357.1,FALSE
AL365434.1,TRUE
AL390195.1,FALSE
AL390719.1,TRUE
AL390728.4,TRUE
AL390728.6,TRUE
AL391069.1,FALSE
AL391069.2,TRUE
AL391069.3,TRUE
AL391244.1,TRUE
AL391244.3,FALSE
AL391832.1,TRUE
AL391832.2,TRUE
AL391834.1,TRUE
AL391834.2,FALSE
AL392172.1,TRUE
AL441992.1,TRUE
AL445222.1,FALSE
AL445231.1,TRUE
AL445363.3,FALSE
AL445472.1,TRUE
AL445524.1,TRUE
AL445685.3,FALSE
AL449983.1,TRUE
AL450124.1,TRUE
AL450306.1,FALSE
AL450326.1,TRUE
AL450384.2,TRUE
AL450998.1,TRUE
AL451165.2,TRUE
AL512353.1,TRUE
AL512625.1,TRUE
AL512625.3,TRUE
