logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 GM12878_ONT_Rep1_GM12878_batch1 GM12878_ONT_Rep2_GM12878_batch1
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000260920.2 1 3 2 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000260923.6 1 3 2 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000260927.1 1 1 0 0 0
-3.23028578328387 2.52334484739712 0.500012206732887 ENSG00000260934.1 1 3 0 0 0
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000260971.4 1 5 3 0 0
-4.98838716407481 3.28493802559407 0.0703392032066368 ENSG00000260997.1 1 6 5 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261008.6 1 2 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261040.7 1 2 2 0 0
-4.8554290668604 3.21231791369815 0.0156330116465042 ENSG00000261052.5 1 4 6 0 0
0.192978457730698 4.81942062677621 0.799999401808364 ENSG00000261061.1 1 18 13 9 5
-5.32652574511552 3.48359792815617 0.0214993972037388 ENSG00000261063.1 1 10 4 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261094.2 1 2 2 0 0
-4.70895005026608 3.13258348366847 0.03126144465052 ENSG00000261113.1 1 4 5 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000261135.1 1 4 3 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000261140.1 1 1 2 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000261159.1 1 1 2 0 0
-2.72021843143326 2.39206527452986 1 ENSG00000261173.1 1 1 1 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000261183.5 1 2 4 0 0
-5.75674853790095 3.76368283212971 0.00200254960145302 ENSG00000261188.1 1 13 6 0 0
-4.85541864958782 3.20957924055964 0.0156330116465042 ENSG00000261218.5 1 6 4 0 0
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000261220.2 1 1 3 0 0
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000261312.1 1 0 3 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000261326.3 1 2 0 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000261351.2 1 1 0 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000261366.1 1 1 0 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000261399.1 1 2 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000261438.1 1 2 1 0 0
-5.3265465755303 3.48872998146326 0.0214993972037388 ENSG00000261448.1 1 6 8 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000261455.1 1 0 1 0 0
-4.70893963250526 3.12979857626154 0.03126144465052 ENSG00000261474.1 1 6 3 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000261485.1 1 2 0 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000261487.1 1 0 1 0 0
-4.15130013956277 2.86090331802089 0.125018310323359 ENSG00000261520.5 1 4 2 0 0
0.713096508542072 3.26644654774612 0.753936285608026 ENSG00000261526.2 1 2 4 3 1
-2.72022364210778 2.39365004632276 1 ENSG00000261552.1 1 0 2 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000261556.9 1 1 2 0 0
-5.1101596375987 3.36429005141061 0.0214993972037388 ENSG00000261604.1 1 0 12 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000261630.1 1 1 0 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000261638.1 1 1 0 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000261644.2 1 2 0 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000261663.1 1 0 1 0 0
-5.22241762262697 3.43067651917075 0.0214993972037388 ENSG00000261684.2 1 1 12 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000261759.1 1 2 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261762.1 1 2 2 0 0
-3.60637223206203 2.64586471525269 0.25001831009984 ENSG00000261777.5 1 3 1 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261783.1 1 2 2 0 0
-4.98838716407481 3.28493802559407 0.0703392032066368 ENSG00000261804.1 1 6 5 0 0
-4.54591159685615 3.05072403858723 0.0625152589752817 ENSG00000261822.1 1 2 6 0 0
-5.32653616028537 3.48616312867443 0.0214993972037388 ENSG00000261824.6 1 8 6 0 0
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000261840.2 1 1 3 0 0
0.713106927843082 3.26364935483983 0.753936285608026 ENSG00000261845.2 1 4 2 3 1
-2.72021843143326 2.39206527452986 1 ENSG00000261857.6 1 1 1 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261879.6 1 2 2 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000261886.1 1 2 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000261889.1 1 2 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000261938.1 1 0 1 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000262049.1 1 0 1 0 0
-4.54591159685615 3.05072403858723 0.0625152589752817 ENSG00000262089.1 1 2 6 0 0
-5.32655178318092 3.49001402582333 0.0117292424661778 ENSG00000262160.1 1 5 9 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000262412.1 1 2 0 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000262413.1 1 1 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000262429.1 1 0 1 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000262454.3 1 2 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000262468.6 1 2 1 0 0
6.00653122870763 3.25208494338902 0.000977874346469707 ENSG00000262481.5 1 0 0 3 6
4.86439860431409 2.70380806634958 0.0625152589752817 ENSG00000262560.1 1 0 0 2 2
-1.92405029606814 2.24484660559314 1 ENSG00000262587.2 1 0 1 0 0
-3.23028578328387 2.52334484739712 0.500012206732887 ENSG00000262621.5 1 3 0 0 0
1.52832792868979 3.36400115994377 0.146055098746484 ENSG00000262633.2 1 2 3 2 4
1.38700298626442 4.66763378954522 0.0309922132635266 ENSG00000262664.2 1 5 13 10 9
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000262728.5 1 2 1 0 0
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000262791.1 1 0 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000262801.5 1 2 1 0 0
-4.70893442365303 3.12840706192583 0.03126144465052 ENSG00000262814.7 1 7 2 0 0
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000262831.1 1 0 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000262848.1 1 2 2 0 0
-4.54590117853187 3.04788854824664 0.0625152589752817 ENSG00000262879.5 1 4 4 0 0
2.9260000933008 3.55599923935405 0.000978441192425569 ENSG00000262919.7 1 0 3 5 5
-6.20138996732681 4.07911475227781 0.000289879618475445 ENSG00000263001.5 1 15 11 0 0
-4.85540823239039 3.20684287348864 0.0156330116465042 ENSG00000263002.7 1 8 2 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000263004.1 1 2 3 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000263050.1 1 0 2 0 0
-5.42368093072976 3.549096066671 0.0117292424661778 ENSG00000263072.6 1 7 8 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000263080.1 1 2 1 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000263164.1 1 2 0 0 0
-5.51470121291074 3.61054009777205 0.00635473926977619 ENSG00000263165.1 1 5 11 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000263218.2 1 0 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000263272.1 1 2 2 0 0
-5.22238116723292 3.42154356478504 0.0214993972037388 ENSG00000263394.1 1 8 5 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000263464.2 1 2 3 0 0
2.16350077969845 3.97312739468194 0.00225255583291245 ENSG00000263513.5 1 3 4 3 10
-0.249747453349977 4.23993957927919 0.853209932085083 ENSG00000263528.7 1 9 12 4 3
-2.72021843143326 2.39206527452986 1 ENSG00000263563.6 1 1 1 0 0
-4.85541864958782 3.20957924055964 0.0156330116465042 ENSG00000263680.2 1 6 4 0 0
4.4657719861481 2.56768050960629 0.125018310323359 ENSG00000263715.7 1 0 0 1 2
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000263731.1 1 3 2 0 0
-5.22239158296591 3.4241507419524 0.0214993972037388 ENSG00000263753.7 1 6 7 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000263766.5 1 2 2 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000263956.6 1 3 2 0 0
-4.9883923724576 3.28628475490676 0.0703392032066368 ENSG00000263961.7 1 5 6 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000264107.1 1 1 2 0 0
-4.15130013956277 2.86090331802089 0.125018310323359 ENSG00000264112.1 1 4 2 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000264164.1 1 1 0 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000264188.1 1 2 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000264207.1 1 0 2 0 0
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000264235.5 1 3 3 0 0
-5.22238637509003 3.42284692889052 0.0214993972037388 ENSG00000264247.1 1 7 6 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000264272.1 1 2 4 0 0
1.52834485318317 3.36652366748546 0.146055098746484 ENSG00000264364.2 1 2 3 4 2
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000264522.5 1 2 2 0 0
-0.462745763697728 3.76768318308626 0.805828673739607 ENSG00000264538.6 1 5 9 2 2
-1.92404508514931 2.24323036007328 1 ENSG00000264569.1 1 1 0 0 0
-5.22240199877401 3.42675971238882 0.0214993972037388 ENSG00000264577.1 1 4 9 0 0
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000264608.1 1 5 5 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000264707.1 1 1 0 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000264808.1 1 1 0 0 0
-1.22631662028907 4.20134106985927 0.123029151487875 ENSG00000264920.1 1 13 11 1 3
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000265073.1 1 1 3 0 0
0.428854922518061 3.90215150849559 0.656885390592786 ENSG00000265148.5 1 7 6 4 3
-1.92405029606814 2.24484660559314 1 ENSG00000265218.1 1 0 1 0 0
-4.98839758085918 3.28763201405381 0.0703392032066368 ENSG00000265303.1 1 4 7 0 0
-0.17498200974832 7.0657918691238 0.701624888048775 ENSG00000265354.3 1 92 93 33 32
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000265374.1 1 5 5 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000265399.1 1 3 2 0 0
-5.90042472662822 3.86699493109084 0.0011930849585043 ENSG00000265401.1 1 9 12 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000265451.1 1 2 1 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000265479.6 1 2 2 0 0
1.58118527613197 3.95051723532924 0.0323703501592723 ENSG00000265491.4 1 4 5 4 7
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000265618.1 1 0 3 0 0
-0.737831415202971 11.7545179863585 0.029327048469274 ENSG00000265681.7 1 2305 3484 612 785
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000265728.1 1 5 3 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000265743.1 1 0 2 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000265749.5 1 2 1 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000265781.1 1 2 2 0 0
-0.491184684235043 5.37475486919532 0.404732142005174 ENSG00000265808.3 1 34 23 8 8
0.81434186792814 3.42120957175166 0.387766111582921 ENSG00000265817.2 1 4 3 3 2
-2.72021322077755 2.39048162285444 1 ENSG00000265975.1 1 2 0 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000266028.7 1 2 2 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000266086.2 1 2 3 0 0
-0.492464807863062 4.66453277620596 0.570327149752231 ENSG00000266088.5 1 17 15 4 5
1.5787231583151 5.70083861924036 0.00122194375287523 ENSG00000266094.7 1 12 24 25 18
-6.20240588961923 4.08019732742631 0.000290440568269765 ENSG00000266173.6 1 14 12 0 0
4.86439860431409 2.70380806634958 0.0625152589752817 ENSG00000266282.1 1 0 0 2 2
-4.98838716407481 3.28493802559407 0.0703392032066368 ENSG00000266338.6 1 6 5 0 0
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000266340.1 1 1 3 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000266389.1 1 2 0 0 0
-6.14524596162058 4.03808013369819 0.000267869902003673 ENSG00000266469.1 1 15 10 0 0
-1.36547822682136 8.05404035537791 0.000568100426586356 ENSG00000266472.5 1 259 237 29 48
-2.72021843143326 2.39206527452986 1 ENSG00000266490.1 1 1 1 0 0
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000266642.2 1 1 3 0 0
-4.36206010706003 2.96047340508388 0.0625152589752817 ENSG00000266651.1 1 2 5 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000266835.5 1 2 2 0 0
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000266865.6 1 3 3 0 0
-5.42369655294958 3.55288945557426 0.0117292424661778 ENSG00000266872.1 1 4 11 0 0
-3.90442613516484 2.7613689424545 0.25001831009984 ENSG00000266891.1 1 1 4 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000266904.5 1 3 2 0 0
-2.72021843143326 2.39206527452986 1 ENSG00000266913.1 1 1 1 0 0
-5.82882799825241 3.81275748920732 0.00209054453102084 ENSG00000266923.1 1 14 6 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000266955.1 1 0 1 0 0
-5.11013359662343 3.35765702968483 0.0390831006222377 ENSG00000266983.1 1 5 7 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000266993.3 1 0 1 0 0
-5.68101302660919 3.71510502549514 0.00353596767208781 ENSG00000267002.3 1 10 8 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267007.1 1 0 2 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000267040.6 1 3 2 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000267049.1 1 2 4 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000267058.1 1 1 2 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000267060.5 1 2 1 0 0
-5.11012318036477 3.35500722680059 0.0390831006222377 ENSG00000267080.5 1 7 5 0 0
-5.83085423350878 3.81862584593524 0.00114711328759836 ENSG00000267100.1 1 9 11 0 0
-4.36204447886929 2.9561465530065 0.0625152589752817 ENSG00000267102.1 1 5 2 0 0
-4.85544990163099 3.21780216076333 0.0156330116465042 ENSG00000267105.1 1 0 10 0 0
-6.14524596162058 4.03808013369819 0.000267869902003673 ENSG00000267106.5 1 15 10 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000267119.1 1 0 1 0 0
-4.54590638768461 3.04930595382563 0.0625152589752817 ENSG00000267121.5 1 3 5 0 0
-4.70894484137627 3.13119071700453 0.03126144465052 ENSG00000267123.6 1 5 4 0 0
-5.75816695404813 3.76963586267228 0.00201482584246621 ENSG00000267165.1 1 8 11 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267198.1 1 2 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000267213.4 1 0 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267249.1 1 0 2 0 0
-6.02592458588714 3.95089817232931 0.000710122897363677 ENSG00000267257.1 1 16 7 0 0
-4.70893442365303 3.12840706192583 0.03126144465052 ENSG00000267278.5 1 7 2 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267303.1 1 0 2 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000267308.1 1 2 1 0 0
-5.89891308040979 3.86352182355771 0.0011897109611789 ENSG00000267321.2 1 12 9 0 0
5.17638309351874 2.82846840394576 0.0156330116465042 ENSG00000267322.2 1 0 0 2 3
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000267364.1 1 3 2 0 0
-4.70895525917468 3.13397687576348 0.03126144465052 ENSG00000267368.1 1 3 6 0 0
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000267419.2 1 5 5 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000267432.5 1 2 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267436.1 1 0 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267475.1 1 2 2 0 0
-5.8334449522346 3.82567589875798 0.00115376965330751 ENSG00000267484.1 1 3 17 0 0
-5.42367572336068 3.54783235987511 0.0117292424661778 ENSG00000267520.2 1 8 7 0 0
-4.98838195571079 3.28359182669523 0.0703392032066368 ENSG00000267534.3 1 7 4 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000267547.1 1 3 2 0 0
-5.51468038437287 3.60556022435329 0.00635473926977619 ENSG00000267575.6 1 9 7 0 0
-4.70894484137627 3.13119071700453 0.03126144465052 ENSG00000267576.1 1 5 4 0 0
-4.98839758085918 3.28763201405381 0.0703392032066368 ENSG00000267633.1 1 4 7 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267645.5 1 2 2 0 0
1.93109693431055 3.85574298233154 0.0139404532119697 ENSG00000267673.6 1 3 4 7 4
-5.89744272857629 3.86005072743513 0.0011863567722423 ENSG00000267680.5 1 15 6 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000267696.6 1 1 0 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267698.1 1 2 2 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267705.1 1 0 2 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000267731.1 1 1 0 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000267740.5 1 2 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267745.1 1 2 2 0 0
-5.22239679086057 3.42545500333222 0.0214993972037388 ENSG00000267751.5 1 5 8 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267757.4 1 0 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000267787.6 1 2 2 0 0
1.57001411396516 3.1994927298384 0.179735562251946 ENSG00000267796.7 1 2 2 3 2
-4.70895005026608 3.13258348366847 0.03126144465052 ENSG00000267809.1 1 4 5 0 0
-3.60636702193248 2.64434212037747 0.25001831009984 ENSG00000267827.5 1 4 0 0 0
-2.72021843143326 2.39206527452986 1 ENSG00000267871.5 1 1 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000267904.1 1 0 2 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000267939.1 1 2 3 0 0
-6.02656822916317 3.95202387325449 0.000711957494889484 ENSG00000268001.1 1 15 8 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000268043.7 1 4 3 0 0
-0.644351194216672 3.58419835095987 0.581116043709932 ENSG00000268061.5 1 7 5 1 2
-5.96513526396694 3.91025045650115 0.000682791654489186 ENSG00000268088.1 1 12 10 0 0
-3.23028578328387 2.52334484739712 0.500012206732887 ENSG00000268093.1 1 3 0 0 0
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000268129.1 1 5 5 0 0
-4.70894484137627 3.13119071700453 0.03126144465052 ENSG00000268186.1 1 5 4 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000268191.1 1 0 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000268205.1 1 2 2 0 0
-5.11011797226361 3.35368305764608 0.0390831006222377 ENSG00000268220.1 1 8 4 0 0
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000268279.4 1 0 3 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000268350.7 1 2 4 0 0
-4.54590117853187 3.04788854824664 0.0625152589752817 ENSG00000268355.1 1 4 4 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000268357.1 1 2 0 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000268362.5 1 2 2 0 0
-5.3265465755303 3.48872998146326 0.0214993972037388 ENSG00000268403.2 1 6 8 0 0
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000268471.6 1 3 3 0 0
4.46576352272059 2.56641229398808 0.125018310323359 ENSG00000268516.2 1 0 0 0 3
-2.72022364210778 2.39365004632276 1 ENSG00000268533.1 1 0 2 0 0
-5.60031449840803 3.66821009751992 0.00342261967162326 ENSG00000268565.1 1 4 13 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000268584.1 1 0 1 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000268713.1 1 1 0 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000268785.1 1 2 1 0 0
-4.98838716407481 3.28493802559407 0.0703392032066368 ENSG00000268804.1 1 6 5 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000268895.5 1 0 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000269001.2 1 0 1 0 0
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000269044.2 1 5 3 0 0
-6.20342686804919 4.08128003804726 0.000290998526861936 ENSG00000269145.2 1 13 13 0 0
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000269190.5 1 3 3 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000269220.1 1 0 2 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000269235.1 1 2 0 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000269242.1 1 0 1 0 0
1.19197743447677 4.18293355897586 0.105211239906511 ENSG00000269293.2 1 5 8 6 6
-4.85541344097971 3.20821076849652 0.0156330116465042 ENSG00000269343.6 1 7 3 0 0
-4.54590117853187 3.04788854824664 0.0625152589752817 ENSG00000269386.5 1 4 4 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000269399.2 1 0 1 0 0
1.31400121530141 5.0487787536706 0.0178116100730319 ENSG00000269404.6 1 8 17 13 12
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000269427.1 1 3 3 0 0
-4.70894484137627 3.13119071700453 0.03126144465052 ENSG00000269439.5 1 5 4 0 0
5.17636616835398 2.82590873656777 0.03126144465052 ENSG00000269547.1 1 0 0 0 5
2.14074370034603 3.8028336662057 0.00855941413755687 ENSG00000269556.7 1 2 4 6 5
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000269680.1 1 2 2 0 0
5.43274885393171 2.94442259059737 0.00781784142363128 ENSG00000269693.1 1 0 0 2 4
-1.92405029606814 2.24484660559314 1 ENSG00000269711.1 1 0 1 0 0
-4.85541864958782 3.20957924055964 0.0156330116465042 ENSG00000269713.7 1 6 4 0 0
-5.11012838848471 3.3563318843514 0.0390831006222377 ENSG00000269743.2 1 6 6 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000269834.5 1 2 1 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000269837.1 1 2 2 0 0
0.677768211434958 5.35534675508813 0.237804739362234 ENSG00000269858.5 1 10 30 8 18
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000269867.1 1 2 1 0 0
5.43275731615359 2.94570899886082 0.00781784142363128 ENSG00000269881.1 1 0 0 3 3
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000269894.1 1 1 2 0 0
-0.256922772765914 6.5436210931663 0.594802490365319 ENSG00000269897.5 1 72 58 22 21
-5.32654136789845 3.48744634886157 0.0214993972037388 ENSG00000269906.1 1 7 7 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000269918.1 1 2 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000269921.1 1 2 2 0 0
-4.15130013956277 2.86090331802089 0.125018310323359 ENSG00000269929.1 1 4 2 0 0
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000269947.1 1 3 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000269949.1 1 2 2 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000269951.1 1 1 2 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000269952.1 1 2 1 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000269954.2 1 2 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000269958.1 1 0 2 0 0
-4.70895005026608 3.13258348366847 0.03126144465052 ENSG00000269974.1 1 4 5 0 0
-5.68158305840162 3.71993912227764 0.00355241278954392 ENSG00000269983.1 1 6 12 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000270006.2 1 2 3 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000270012.1 1 1 0 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000270039.1 1 2 1 0 0
-4.9883923724576 3.28628475490676 0.0703392032066368 ENSG00000270049.2 1 5 6 0 0
-5.75786851097828 3.76844472146928 0.00201231013105569 ENSG00000270062.1 1 9 10 0 0
4.46578044962525 2.56894981589186 0.125018310323359 ENSG00000270066.3 1 0 0 2 1
-2.72022364210778 2.39365004632276 1 ENSG00000270076.1 1 0 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000270082.1 1 0 1 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000270147.1 1 0 1 0 0
-0.928034906441637 4.79779751752774 0.18652333400909 ENSG00000270149.5 1 30 9 4 4
-2.72022364210778 2.39365004632276 1 ENSG00000270157.1 1 0 2 0 0
1.19699618282041 5.09187225863432 0.0262799679030517 ENSG00000270170.1 1 6 21 12 13
-4.8554290668604 3.21231791369815 0.0156330116465042 ENSG00000270195.1 1 4 6 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000270231.3 1 4 3 0 0
0.32499942923192 4.34123368216219 0.732519350154325 ENSG00000270276.2 1 11 9 4 6
-1.92404508514931 2.24323036007328 1 ENSG00000270299.1 1 1 0 0 0
4.46578044962525 2.56894981589186 0.125018310323359 ENSG00000270316.1 1 0 0 2 1
-1.92405029606814 2.24484660559314 1 ENSG00000270332.1 1 0 1 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000270426.1 1 0 2 0 0
-4.98837674736556 3.28224615879829 0.0703392032066368 ENSG00000270587.1 1 8 3 0 0
-5.22238637509003 3.42284692889052 0.0214993972037388 ENSG00000270605.1 1 7 6 0 0
-4.36205489764432 2.95903038291534 0.0625152589752817 ENSG00000270659.1 1 3 4 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000270673.1 1 0 1 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000270681.1 1 2 0 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000270696.1 1 4 3 0 0
-3.60637223206203 2.64586471525269 0.25001831009984 ENSG00000270708.1 1 3 1 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000270728.1 1 0 1 0 0
-5.75674853790095 3.76368283212971 0.00200254960145302 ENSG00000270757.1 1 13 6 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000270761.1 1 2 4 0 0
